Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerInfoUpdatePacket,ClientboundPlayerInfoUpdatePacket,Magic Number,The method contains a magic number: 16,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerInfoUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerInfoUpdatePacket,ClientboundPlayerInfoUpdatePacket,Missing default,The following switch statement is missing a default case: switch (action) {,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerInfoUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerInfoUpdatePacket,serialize,Complex Method,Cyclomatic complexity of the method is 13,95,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerInfoUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerInfoUpdatePacket,serialize,Long Statement,The length of the statement "case UPDATE_DISPLAY_NAME ->yield MinecraftTypes.writeNullable(out`entry.getDisplayName()`MinecraftTypes::writeComponent);" is 121.,95,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerInfoUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundPlayerInfoUpdatePacket,serialize,Missing default,The following switch statement is missing a default case: switch (action) {,95,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundPlayerInfoUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundAwardStatsPacket,ClientboundAwardStatsPacket,Complex Method,Cyclomatic complexity of the method is 11,31,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundAwardStatsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound,ClientboundAwardStatsPacket,serialize,Complex Method,Cyclomatic complexity of the method is 11,51,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/ClientboundAwardStatsPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundUpdateAttributesPacket,ClientboundUpdateAttributesPacket,Long Statement,The length of the statement "modifiers.add(new AttributeModifier(MinecraftTypes.readResourceLocation(in)`in.readDouble()`MinecraftTypes.readModifierOperation(in)));" is 135.,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundUpdateAttributesPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,ClientboundMoveEntityRotPacket,Magic Number,The method contains a magic number: 360,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,ClientboundMoveEntityRotPacket,Magic Number,The method contains a magic number: 256f,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,ClientboundMoveEntityRotPacket,Magic Number,The method contains a magic number: 360,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,ClientboundMoveEntityRotPacket,Magic Number,The method contains a magic number: 256f,19,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,serialize,Magic Number,The method contains a magic number: 256,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,serialize,Magic Number,The method contains a magic number: 360,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,serialize,Magic Number,The method contains a magic number: 256,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityRotPacket,serialize,Magic Number,The method contains a magic number: 360,26,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundRotateHeadPacket,ClientboundRotateHeadPacket,Magic Number,The method contains a magic number: 360,17,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundRotateHeadPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundRotateHeadPacket,ClientboundRotateHeadPacket,Magic Number,The method contains a magic number: 256f,17,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundRotateHeadPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundRotateHeadPacket,serialize,Magic Number,The method contains a magic number: 256,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundRotateHeadPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundRotateHeadPacket,serialize,Magic Number,The method contains a magic number: 360,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundRotateHeadPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundSetEquipmentPacket,ClientboundSetEquipmentPacket,Magic Number,The method contains a magic number: 127,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundSetEquipmentPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundSetEquipmentPacket,ClientboundSetEquipmentPacket,Magic Number,The method contains a magic number: 128,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundSetEquipmentPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundSetEquipmentPacket,ClientboundSetEquipmentPacket,Magic Number,The method contains a magic number: 128,24,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundSetEquipmentPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundSetEquipmentPacket,serialize,Magic Number,The method contains a magic number: 128,38,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundSetEquipmentPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,ClientboundMoveEntityPosPacket,Magic Number,The method contains a magic number: 4096D,20,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,ClientboundMoveEntityPosPacket,Magic Number,The method contains a magic number: 4096D,20,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,ClientboundMoveEntityPosPacket,Magic Number,The method contains a magic number: 4096D,20,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,serialize,Magic Number,The method contains a magic number: 4096,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,serialize,Magic Number,The method contains a magic number: 4096,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosPacket,serialize,Magic Number,The method contains a magic number: 4096,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Long Parameter List,The method has 9 parameters. ,40,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Long Parameter List,The method has 10 parameters. ,45,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Long Parameter List,The method has 10 parameters. ,50,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Complex Conditional,The conditional expression this.type == EntityType.ITEM_FRAME || this.type == EntityType.GLOW_ITEM_FRAME || this.type == EntityType.PAINTING is complex.,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Long Statement,The length of the statement "else if (this.type == EntityType.ITEM_FRAME || this.type == EntityType.GLOW_ITEM_FRAME || this.type == EntityType.PAINTING) {" is 125.,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 360,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 256f,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 360,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 256f,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 360,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 256f,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 65535,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,ClientboundAddEntityPacket,Magic Number,The method contains a magic number: 16,56,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 256,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 360,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 256,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 360,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 256,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 360,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundAddEntityPacket,serialize,Magic Number,The method contains a magic number: 16,88,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundAddEntityPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 4096D,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 4096D,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 4096D,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 360,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 256f,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 360,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,ClientboundMoveEntityPosRotPacket,Magic Number,The method contains a magic number: 256f,22,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 4096,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 4096,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 4096,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 256,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 360,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 256,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveEntityPosRotPacket,serialize,Magic Number,The method contains a magic number: 360,32,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveEntityPosRotPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,ClientboundMoveMinecartPacket,Magic Number,The method contains a magic number: 360F,21,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,ClientboundMoveMinecartPacket,Magic Number,The method contains a magic number: 256F,21,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,ClientboundMoveMinecartPacket,Magic Number,The method contains a magic number: 360F,21,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,ClientboundMoveMinecartPacket,Magic Number,The method contains a magic number: 256F,21,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,serialize,Magic Number,The method contains a magic number: 256F,33,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,serialize,Magic Number,The method contains a magic number: 360F,33,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,serialize,Magic Number,The method contains a magic number: 256F,33,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity,ClientboundMoveMinecartPacket,serialize,Magic Number,The method contains a magic number: 360F,33,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/ClientboundMoveMinecartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerPositionPacket,ClientboundPlayerPositionPacket,Long Parameter List,The method has 10 parameters. ,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/player/ClientboundPlayerPositionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.entity.player,ClientboundPlayerPositionPacket,ClientboundPlayerPositionPacket,Long Statement,The length of the statement "this(id`Vector3d.from(x`y`z)`Vector3d.from(dX`dY`dZ)`yRot`xRot`Arrays.asList(relative != null ? relative : new PositionElement[0]));" is 132.,28,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/entity/player/ClientboundPlayerPositionPacket.java
